x-axis,1
second,Volt
+5.9075000E-06,-585.3392034769E-03
+5.9080000E-06,-583.3291532472E-03
+5.9085000E-06,-577.2990025580E-03
+5.9090000E-06,-577.2990025580E-03
+5.9095000E-06,-577.2990025580E-03
+5.9100000E-06,-577.2990025580E-03
+5.9105000E-06,-577.2990025580E-03
+5.9110000E-06,-577.2990025580E-03
+5.9115000E-06,-577.2990025580E-03
+5.9120000E-06,-577.2990025580E-03
+5.9125000E-06,-577.2990025580E-03
+5.9130000E-06,-577.2990025580E-03
+5.9135000E-06,-579.8115653452E-03
+5.9140000E-06,-583.3291532472E-03
+5.9145000E-06,-579.8115653452E-03
+5.9150000E-06,-585.3392034769E-03
+5.9155000E-06,-585.3392034769E-03
+5.9160000E-06,-583.3291532472E-03
+5.9165000E-06,-577.2990025580E-03
+5.9170000E-06,-577.2990025580E-03
+5.9175000E-06,-579.8115653452E-03
+5.9180000E-06,-585.3392034769E-03
+5.9185000E-06,-585.3392034769E-03
+5.9190000E-06,-585.3392034769E-03
+5.9195000E-06,-585.3392034769E-03
+5.9200000E-06,-585.3392034769E-03
+5.9205000E-06,-583.3291532472E-03
+5.9210000E-06,-577.2990025580E-03
+5.9215000E-06,-577.2990025580E-03
+5.9220000E-06,-577.2990025580E-03
+5.9225000E-06,-577.2990025580E-03
+5.9230000E-06,-579.8115653452E-03
+5.9235000E-06,-585.3392034769E-03
+5.9240000E-06,-585.3392034769E-03
+5.9245000E-06,-585.3392034769E-03
+5.9250000E-06,-585.3392034769E-03
+5.9255000E-06,-585.3392034769E-03
+5.9260000E-06,-585.3392034769E-03
+5.9265000E-06,-585.3392034769E-03
+5.9270000E-06,-585.3392034769E-03
+5.9275000E-06,-585.3392034769E-03
+5.9280000E-06,-585.3392034769E-03
+5.9285000E-06,-585.3392034769E-03
+5.9290000E-06,-585.3392034769E-03
+5.9295000E-06,-585.3392034769E-03
+5.9300000E-06,-585.3392034769E-03
+5.9305000E-06,-585.3392034769E-03
+5.9310000E-06,-585.3392034769E-03
+5.9315000E-06,-585.3392034769E-03
+5.9320000E-06,-585.3392034769E-03
+5.9325000E-06,-585.3392034769E-03
+5.9330000E-06,-585.3392034769E-03
+5.9335000E-06,-585.3392034769E-03
+5.9340000E-06,-585.3392034769E-03
+5.9345000E-06,-585.3392034769E-03
+5.9350000E-06,-585.3392034769E-03
+5.9355000E-06,-585.3392034769E-03
+5.9360000E-06,-585.3392034769E-03
+5.9365000E-06,-585.3392034769E-03
+5.9370000E-06,-585.3392034769E-03
+5.9375000E-06,-585.3392034769E-03
+5.9380000E-06,-585.3392034769E-03
+5.9385000E-06,-585.3392034769E-03
+5.9390000E-06,-585.3392034769E-03
+5.9395000E-06,-585.3392034769E-03
+5.9400000E-06,-585.3392034769E-03
+5.9405000E-06,-585.3392034769E-03
+5.9410000E-06,-585.3392034769E-03
+5.9415000E-06,-583.3291532472E-03
+5.9420000E-06,-577.2990025580E-03
+5.9425000E-06,-577.2990025580E-03
+5.9430000E-06,-577.2990025580E-03
+5.9435000E-06,-577.2990025580E-03
+5.9440000E-06,-579.8115653452E-03
+5.9445000E-06,-585.3392034769E-03
+5.9450000E-06,-585.3392034769E-03
+5.9455000E-06,-585.3392034769E-03
+5.9460000E-06,-585.3392034769E-03
+5.9465000E-06,-585.3392034769E-03
+5.9470000E-06,-585.3392034769E-03
+5.9475000E-06,-585.3392034769E-03
+5.9480000E-06,-585.3392034769E-03
+5.9485000E-06,-585.3392034769E-03
+5.9490000E-06,-585.3392034769E-03
+5.9495000E-06,-585.3392034769E-03
+5.9500000E-06,-585.3392034769E-03
+5.9505000E-06,-585.3392034769E-03
+5.9510000E-06,-585.3392034769E-03
+5.9515000E-06,-585.3392034769E-03
+5.9520000E-06,-585.3392034769E-03
+5.9525000E-06,-585.3392034769E-03
+5.9530000E-06,-585.3392034769E-03
+5.9535000E-06,-585.3392034769E-03
+5.9540000E-06,-585.3392034769E-03
+5.9545000E-06,-585.3392034769E-03
+5.9550000E-06,-585.3392034769E-03
+5.9555000E-06,-585.3392034769E-03
+5.9560000E-06,-585.3392034769E-03
+5.9565000E-06,-585.3392034769E-03
+5.9570000E-06,-585.3392034769E-03
+5.9575000E-06,-585.3392034769E-03
+5.9580000E-06,-585.3392034769E-03
+5.9585000E-06,-585.3392034769E-03
+5.9590000E-06,-585.3392034769E-03
+5.9595000E-06,-585.3392034769E-03
+5.9600000E-06,-585.3392034769E-03
+5.9605000E-06,-585.3392034769E-03
